snowfall,date,season,continent,region,resort,day_of_year
0,2012-06-03 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,155
0,2012-06-04 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,156
0,2012-06-05 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,157
0,2012-06-06 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,158
0,2012-06-07 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,159
0,2012-06-08 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,160
0,2012-06-09 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,161
0,2012-06-10 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,162
0,2012-06-11 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,163
0,2012-06-12 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,164
0,2012-06-13 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,165
0,2012-06-14 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,166
0,2012-06-15 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,167
0,2012-06-16 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,168
0,2012-06-17 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,169
0,2012-06-18 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,170
0,2012-06-19 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,171
0,2012-06-20 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,172
0,2012-06-21 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,173
0,2012-06-22 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,174
0,2012-06-23 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,175
0,2012-06-24 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,176
0,2012-06-25 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,177
0,2012-06-26 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,178
0,2012-06-27 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,179
0,2012-06-28 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,180
0,2012-06-29 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,181
0,2012-06-30 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,182
0,2012-07-01 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,183
0,2012-07-02 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,184
0,2012-07-03 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,185
0,2012-07-04 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,186
0,2012-07-05 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,187
0,2012-07-06 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,188
0,2012-07-07 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,189
0,2012-07-08 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,190
0,2012-07-09 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,191
0,2012-07-10 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,192
0,2012-07-11 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,193
0,2012-07-12 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,194
0,2012-07-13 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,195
0,2012-07-14 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,196
0,2012-07-15 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,197
0,2012-07-16 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,198
0,2012-07-17 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,199
0,2012-07-18 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,200
0,2012-07-19 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,201
0,2012-07-20 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,202
0,2012-07-21 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,203
0,2012-07-22 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,204
0,2012-07-23 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,205
0,2012-07-24 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,206
0,2012-07-25 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,207
0,2012-07-26 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,208
0,2012-07-27 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,209
0,2012-07-28 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,210
0,2012-07-29 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,211
0,2012-07-30 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,212
0,2012-07-31 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,213
0,2012-08-01 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,214
0,2012-08-02 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,215
0,2012-08-03 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,216
0,2012-08-04 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,217
0,2012-08-05 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,218
0,2012-08-06 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,219
0,2012-08-07 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,220
0,2012-08-08 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,221
0,2012-08-09 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,222
0,2012-08-10 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,223
0,2012-08-11 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,224
0,2012-08-12 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,225
0,2012-08-13 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,226
0,2012-08-14 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,227
0,2012-08-15 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,228
0,2012-08-29 00:00:00+00:00,2011,Europe,trentino,andalo-fai-della-paganella,242
0,2020-11-14 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,319
0,2020-11-15 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,320
0,2020-11-21 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,326
0,2020-11-23 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,328
0,2020-11-25 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,330
0,2020-11-27 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,332
0,2020-11-28 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,333
0,2020-11-29 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,334
0,2020-11-30 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,335
0,2020-12-01 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,336
4,2020-12-02 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,337
0,2020-12-03 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,338
0,2020-12-04 00:00:00+00:00,2020,Europe,graubunden,andermatt-gotthard-oberalp-arena,339
0,2019-11-07 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,311
12,2019-11-08 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,312
0,2019-11-09 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,313
0,2019-11-10 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,314
0,2019-11-11 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,315
0,2019-11-12 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,316
0,2019-11-13 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,317
0,2019-11-14 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,318
0,2019-11-15 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,319
8,2019-11-16 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,320
16,2019-11-17 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,321
0,2019-11-18 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,322
0,2019-11-28 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,332
0,2019-11-29 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,333
2,2019-11-30 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,334
0,2019-12-01 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,335
0,2019-12-02 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,336
0,2019-12-09 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,343
2,2019-12-10 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,344
0,2019-12-11 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,345
6,2019-12-12 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,346
0,2019-12-13 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,347
0,2019-12-14 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,348
0,2019-12-15 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,349
0,2019-12-16 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,350
0,2019-12-17 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,351
0,2019-12-18 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,352
0,2019-12-19 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,353
0,2019-12-20 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,354
16,2019-12-21 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,355
0,2019-12-22 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,356
6,2019-12-23 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,357
6,2019-12-24 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,358
2,2019-12-25 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,359
4,2019-12-26 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,360
6,2019-12-27 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,361
0,2019-12-28 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,362
0,2019-12-29 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,363
0,2019-12-30 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,364
0,2019-12-31 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,365
0,2020-01-01 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,1
0,2020-01-02 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,2
0,2020-01-03 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,3
0,2020-01-04 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,4
0,2020-01-05 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,5
0,2020-01-06 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,6
0,2020-01-07 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,7
0,2020-01-08 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,8
0,2020-01-09 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,9
0,2020-01-10 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,10
0,2020-01-11 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,11
0,2020-01-12 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,12
0,2020-01-13 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,13
0,2020-01-14 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,14
0,2020-01-15 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,15
0,2020-01-16 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,16
0,2020-01-17 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,17
2,2020-01-18 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,18
0,2020-01-19 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,19
0,2020-01-20 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,20
0,2020-01-21 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,21
0,2020-01-22 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,22
0,2020-01-23 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,23
0,2020-01-24 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,24
0,2020-01-25 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,25
0,2020-01-26 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,26
0,2020-01-28 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,28
12,2020-01-29 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,29
0,2020-01-30 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,30
0,2020-01-31 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,31
0,2020-02-01 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,32
0,2020-02-02 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,33
0,2020-02-03 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,34
16,2020-02-04 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,35
16,2020-02-05 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,36
0,2020-02-06 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,37
0,2020-02-07 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,38
0,2020-02-08 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,39
0,2020-02-09 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,40
0,2020-02-10 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,41
4,2020-02-11 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,42
0,2020-02-12 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,43
0,2020-02-13 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,44
20,2020-02-14 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,45
0,2020-02-15 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,46
0,2020-02-16 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,47
0,2020-02-17 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,48
0,2020-02-18 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,49
4,2020-02-19 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,50
0,2020-02-20 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,51
0,2020-02-21 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,52
0,2020-02-22 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,53
0,2020-02-23 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,54
0,2020-02-24 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,55
0,2020-02-25 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,56
16,2020-02-26 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,57
16,2020-02-27 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,58
0,2020-02-28 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,59
0,2020-02-29 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,60
0,2020-03-02 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,62
0,2020-03-03 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,63
0,2020-03-04 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,64
0,2020-03-05 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,65
0,2020-03-06 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,66
1,2020-03-07 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,67
0,2020-03-08 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,68
0,2020-03-09 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,69
8,2020-03-10 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,70
0,2020-03-11 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,71
0,2020-03-12 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,72
0,2020-03-13 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,73
0,2020-03-14 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,74
0,2020-03-16 00:00:00+00:00,2019,Europe,graubunden,andermatt-gotthard-oberalp-arena,76
0,2018-09-04 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,247
0,2018-09-12 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,255
0,2018-09-26 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,269
18,2018-10-28 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,301
1,2018-10-30 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,303
0,2018-10-31 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,304
0,2018-11-01 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,305
0,2018-11-02 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,306
0,2018-11-03 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,307
0,2018-11-04 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,308
0,2018-11-05 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,309
0,2018-11-06 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,310
0,2018-11-07 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,311
0,2018-11-08 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,312
0,2018-11-09 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,313
0,2018-11-12 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,316
0,2018-11-14 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,318
0,2018-11-15 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,319
0,2018-11-16 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,320
0,2018-11-17 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,321
8,2018-11-19 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,323
0,2018-11-20 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,324
0,2018-11-21 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,325
0,2018-11-23 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,327
0,2018-11-24 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,328
0,2018-11-25 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,329
0,2018-11-26 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,330
0,2018-11-29 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,333
0,2018-11-30 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,334
20,2018-12-01 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,335
0,2018-12-02 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,336
0,2018-12-03 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,337
0,2018-12-05 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,339
0,2018-12-06 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,340
8,2018-12-10 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,344
0,2018-12-11 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,345
0,2018-12-12 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,346
0,2018-12-13 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,347
0,2018-12-14 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,348
4,2018-12-15 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,349
2,2018-12-16 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,350
0,2018-12-17 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,351
0,2018-12-18 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,352
0,2018-12-19 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,353
0,2018-12-20 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,354
20,2018-12-21 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,355
0,2018-12-22 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,356
0,2018-12-23 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,357
2,2018-12-24 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,358
0,2018-12-25 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,359
0,2018-12-26 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,360
0,2018-12-27 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,361
0,2018-12-28 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,362
0,2018-12-29 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,363
0,2018-12-30 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,364
0,2018-12-31 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,365
0,2019-01-01 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,1
0,2019-01-02 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,2
6,2019-01-03 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,3
0,2019-01-04 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,4
6,2019-01-05 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,5
0,2019-01-06 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,6
0,2019-01-07 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,7
12,2019-01-08 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,8
0,2019-01-09 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,9
16,2019-01-10 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,10
4,2019-01-11 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,11
31,2019-01-12 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,12
0,2019-01-13 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,13
31,2019-01-14 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,14
14,2019-01-15 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,15
0,2019-01-16 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,16
4,2019-01-17 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,17
0,2019-01-18 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,18
0,2019-01-19 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,19
0,2019-01-20 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,20
0,2019-01-21 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,21
0,2019-01-22 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,22
0,2019-01-23 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,23
0,2019-01-24 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,24
0,2019-01-25 00:00:00+00:00,2018,Europe,graubunden,andermatt-gotthard-oberalp-arena,25
